,titulo_1,titulo_2,url_1,url_2
237,"Fogão de Piso Itatiaia Itaglass 5 Bocas, Acendedor Automático, Preto, Bivolt",Fogão de Piso Itaglass 5 Bocas Acendimento Automático Itatiaia,https://www.americanas.com.br/produto/4012359555,https://www.americanas.com.br/produto/4371882508
392,Fogão Atlas 5 Bocas Mônaco Top Glass com Mesa de Vidro Temperado Bivolt Branco,Fogão 5 Bocas Atlas Mônaco Mesa Vidro 300000710 - Branco,https://www.americanas.com.br/produto/5138180358,https://www.americanas.com.br/produto/4322016507
719,Fogão Iris Plus 5 Bocas Mesa Inox Realce,Fogão 5 Bocas Realce Iris Plus Vidro Temperado Branco Bivolt,https://www.americanas.com.br/produto/4757869517,https://www.americanas.com.br/produto/1641356251
391,Fogão Atlas Mônaco Top Glass 5 Bocas Branco - Bivolt,Fogão 5 Bocas Atlas Mônaco Mesa Vidro 300000710 - Branco,https://www.americanas.com.br/produto/3007262804,https://www.americanas.com.br/produto/4322016507
658,Fogão 6 Bocas Esmaltec Automático Caribe Br 6b Branco Bivolt,"Fogao 6 Bocas de Piso Esmaltec Caribe, Forno 87,8 Litros, Acendimento Automatico, Branco - 6081",https://www.americanas.com.br/produto/5015850307,https://www.amazon.com.br/Esmaltec-Caribe-Litros-Acendimento-Automatico/dp/B0813QR3HQ
708,Fogao A gas gaudi 4 Q grafite gás glp,Fogao A gas gaudi 4 Q grafite gas glp,https://www.americanas.com.br/produto/2825294824,https://www.americanas.com.br/produto/3032428933
856,Fogão 4 Bocas Mueller Decorato Vetro G3 Preto,Fogão 4 bocas Mueller Decorato Vetro Preto Fosco com Mesa de Vidro Bivolt,https://www.americanas.com.br/produto/4272276051,https://www.americanas.com.br/produto/4606557372
372,Fogão Atlas Monaco Top Glass 4Bocas,Fogão de Piso Atlas 4 Bocas Monaco Acendimento Automático Top Glass,https://www.americanas.com.br/produto/4860931673,https://www.americanas.com.br/produto/4973236108
649,Fogão 4 Bocas Bali Esmaltec,Fogão de Piso Bali 4 Bocas com Forno 56 Litros Esmaltec,https://www.americanas.com.br/produto/3046939275,https://www.americanas.com.br/produto/4754350189
887,Fogão Electrolux 76LBU 5 Bocas Com Acendimento Automático Branco,"Fogão 5 Bocas 76LBU, Forno Easy To Clean - Electrolux",https://www.americanas.com.br/produto/5079450644,https://www.americanas.com.br/produto/4268170393
222,Fogão Itatiaia 4 Bocas Itaglass Acendimento Automático - Preto,Fogão Itatiaia 4 Bocas Itaglass com Vidro Temperado Preto Bivolt,https://www.americanas.com.br/produto/2563895186,https://www.americanas.com.br/produto/1729892154
442,Fogao 4B atlas coliseum S acend. - 300000720,Fogão Atlas Coliseum Plus 4 Bocas Acendimento Manual Mesa de Inox Forno 50L,https://www.americanas.com.br/produto/4618121648,https://www.americanas.com.br/produto/4684170907
305,Fogão de Piso 5 Bocas Dako Glass Grill com Mesa de Vidro Acendimento Automático DP5VT-PFO,Fogão a Gás de Piso 5 Bocas Dako Turbo Glass,https://www.americanas.com.br/produto/1473969962,https://www.americanas.com.br/produto/3735527735
85,Fogão 4 Bocas Itatiaia Star Clean Branco Acendimento Manual Bivolt,Fogão de Piso Acendimento Manual 4 Bocas Itatiaia Branco,https://www.americanas.com.br/produto/5027947843,https://www.americanas.com.br/produto/4883002025
533,Fogao 5 Bocas Dako de Piso Automático Mesa de Vidro Tripla Chama Fullglass Forno 100L Diplomata,Fogão 5 Bocas com Frente em Vidro e Tripla Chama Dako Diplomata,https://www.americanas.com.br/produto/5049241171,https://www.americanas.com.br/produto/4944868341
747,Fogão 4 bocas Mueller Fratello Vetro Grafite com Mesa de Vidro Bivolt,Fogão 4 bocas Fratello Vetro Grafite com mesa de vidro - Mueller Bivolt,https://www.americanas.com.br/produto/4606558594,https://www.amazon.com.br/Fog%C3%A3o-bocas-Fratello-Vetro-Grafite/dp/B07T85PWNM
459,Fogão Dako Magister 5 Bocas Com Acendimento Automático Preto,Fogão a Gás Dako Magister 5 Bocas Preto - Bivolt,https://www.americanas.com.br/produto/5080532794,https://www.americanas.com.br/produto/5080516524
264,Fogão 2 Bocas Guindani com Queimador Duplo 72cm Inox 304,Fogão 2 Bocas Guindani Com Queimador Duplo 72Cm Inox 304,https://www.americanas.com.br/produto/5049848985,https://www.americanas.com.br/produto/5029675319
848,Fogão 4 bocas Mueller Piacere Vetro Branco com Mesa de Vidro Bivolt,Fogão Mueller Piacere Vetro 4 Bocas,https://www.americanas.com.br/produto/4606560176,https://www.americanas.com.br/produto/4460734806
137,Fogão De Piso Itatiaia Vitrum 4 Bocas Mesa De Vidro Preto Bivolt,Fogão à Gás 4 Bocas Automático Itatiaia Vitrum Preto Bivolt,https://www.americanas.com.br/produto/4856453091,https://www.americanas.com.br/produto/4941963520
725,Fogão Íris Glass 5 Bocas Golden Rose - Mesa de Vidro Preta,Fogão Realce Iris Glass 5 Bocas Golden Rose Mesa Vidro Bivolt Preto,https://www.americanas.com.br/produto/4764259434,https://www.americanas.com.br/produto/1641366379
781,Fogao 5B mueller moderatto s/acend - 601230016,Fogao 5B Mueller Moderatto Sem Acend - 601230016,https://www.americanas.com.br/produto/4454328810,https://www.americanas.com.br/produto/2916622619
110,Fogão Gás Itatiaia Vitrum 5 Bocas Super Automático Bivolt Branco,Fogão 5 Bocas Automático Tripla Chama Vitrum Bivolt Itatiaia Branco,https://www.americanas.com.br/produto/1882164452,https://www.americanas.com.br/produto/4913117051
49,Fogão Dream 5 Bocas - Branco,Fogão Dream 5 Bocas Acendimento Automático Itatiaia Bivolt,https://www.americanas.com.br/produto/1675131471,https://www.americanas.com.br/produto/4292164735
753,Fogão 4 Bocas Mueller Fratello Vetro,Fogão 4 bocas Mueller Fratello Vetro Branco com Mesa de Vidro Bivolt,https://www.americanas.com.br/produto/1442786493,https://www.americanas.com.br/produto/4606558279
274,Fogão de Piso 4 Bocas Gran Cheff com Mesa de Vidro Fischer,Fogão de Piso Fischer 4Q Gran Cheff Gás,https://www.americanas.com.br/produto/4651445581,https://www.americanas.com.br/produto/4709515597
599,Fogao A gas gemini 2 Q vetro amarelo gas glp,Fogão Gemini 2 Bocas Amarelo,https://www.americanas.com.br/produto/1579288735,https://www.amazon.com.br/Fog%C3%A3o-Gemini-2-Bocas-Amarelo/dp/B077BWFHF6
326,Fogão 5 Bocas com Acendimento Automático Dako Supreme Bivolt,Fogão 5B Dako Supreme Auto Acendimento br Bivolt,https://www.americanas.com.br/produto/5084445170,https://www.americanas.com.br/produto/5059896462
510,Fogão 4 Bocas Dako Diplomata Mesa de Vidro,Fogão de Piso 4Q Preto Frente e Mesa Vidro Dako Diplomata Bivolt,https://www.americanas.com.br/produto/5131030955,https://www.americanas.com.br/produto/4855859291
670,Fogao A gas mini cook 2 Q branco gas glp,Fogão Portátil Venax Mini Cook 2 Bocas Com Forno A Gás GLP Branco,https://www.americanas.com.br/produto/5169395933,https://www.americanas.com.br/produto/90802206
695,Fogao A Gas Maxi Vitreo 5 Q Preto Fosco Gás Glp,Fogao A gas maxi vitreo 5 Q preto fosco gas glp,https://www.americanas.com.br/produto/3193710243,https://www.americanas.com.br/produto/43421968
903,Fogão de Piso Electrolux de 05 Bocas com Duplo Forno Prata - 76DXA,Fogão 5 Bocas Electrolux Prata Automático com 2 Fornos e Tripla Chama (76DXA),https://www.americanas.com.br/produto/176304770,https://www.americanas.com.br/produto/4529900130
38,Fogão de Piso Itatiaia Waves 4 Bocas Acendimento Automático,Fogão Waves 4 Bocas - Branco,https://www.americanas.com.br/produto/119725818,https://www.americanas.com.br/produto/1675131375
128,Fogão à Gás 5 Bocas Itatiaia Vitrum Super Automático Branco Bivolt,Fogão de Piso Itatiaia Vitrum 5 Bocas com Acendimento Automático,https://www.americanas.com.br/produto/4942323305,https://www.americanas.com.br/produto/76289481
236,"Fogão de Piso Itatiaia Itaglass 5 Bocas, Acendedor Automático, Preto, Bivolt",Fogão Itatiaia A Gás 5 Bocas Itaglass Acend Auto Pto Bivolt,https://www.americanas.com.br/produto/4012359555,https://www.americanas.com.br/produto/4432003660
175,Fogão Vitrum 5 Bocas Com Timer Digital Itatiaia,Fogão De Mesa Vidro 5 Bocas Com Timer Itatiaia Preto Bivolt,https://www.americanas.com.br/produto/5023751350,https://www.americanas.com.br/produto/5016273003
744,Fogão Mueller Fratello Vetro 4 Bocas,Fogão 4 bocas Fratello Vetro Grafite com mesa de vidro - Mueller Bivolt,https://www.americanas.com.br/produto/4460729231,https://www.amazon.com.br/Fog%C3%A3o-bocas-Fratello-Vetro-Grafite/dp/B07T85PWNM
551,Fogão de Piso Mueller 4 Bocas Moderatto G5 - 601186001,Fogão 4 Bocas Mueller Moderatto G6 Branco,https://www.americanas.com.br/produto/4424458373,https://www.americanas.com.br/produto/125026191
269,Fogao cooktop fischer 1 boca tripla chama A gas mesa vidro preto,Fogão Cooktop Fischer 1Q tc Gás Mesa Vidro Preto,https://www.americanas.com.br/produto/6834159,https://www.americanas.com.br/produto/4709515571
534,"Fogão 5 Bocas Dako Diplomata, Acendimento Automático, Preto",Fogão 5 Bocas com Frente em Vidro e Tripla Chama Dako Diplomata,https://www.americanas.com.br/produto/5163593146,https://www.americanas.com.br/produto/4944868341
277,Fogão de Piso Fischer 5 Bocas tc Gran Chef com Grill Preto e Inox - 127 Volts,Fogão de Piso Fischer 5Q tc Gran Cheff Gás com Dourador,https://www.americanas.com.br/produto/3927081467,https://www.americanas.com.br/produto/4660685041
609,Fogão 2 Bocas Com Forno Gemini Venax - Azul,Fogão de Piso à Gás Gemini 2 Bocas Azul Manual Venax,https://www.americanas.com.br/produto/2881279080,https://www.americanas.com.br/produto/4409400780
73,Fogão 5 Bocas Itatiaia Dream Preto Bivolt,Fogão Itatiaia Dream 5 Bocas Preto Tripla Chama Bivolt,https://www.americanas.com.br/produto/119725973,https://www.americanas.com.br/produto/4820514306
78,Fogão Itatiaia Waves 4 Bocas All Black Bivolt 3700000042,Fogão Gás Itatiaia Waves 4 Bocas Acendimento Automático Bivolt Preto,https://www.americanas.com.br/produto/4825196685,https://www.americanas.com.br/produto/79976497
470,Fogão De Piso Atlas 5 Bocas Agile Up Glass Preto Bvolt,Fogão Atlas 5 Bocas Agile up Glass Mesa Vidro Forno- Preto,https://www.americanas.com.br/produto/4880050970,https://www.americanas.com.br/produto/4932350799
680,Fogao A Gas Maxi Vitreo 4 Q Preto Fosco Gás Glp,Fogao A gas maxi vitreo 4 Q preto fosco gas glp,https://www.americanas.com.br/produto/3193706463,https://www.americanas.com.br/produto/43421520
712,Fogão A Gás glp Venax Delplus Vitreo 6 Bocas,Fogao A gas delplus vitreo 6 Q grafite gás glp,https://www.americanas.com.br/produto/2736882739,https://www.americanas.com.br/produto/2825225116
879,Fogão de Piso Mesa de Vidro Front Control 5 Queimadores Branco Bivolt Suggar,Fogao De Piso Cook Suggar Fgv500br 5 Queimadores Branco,https://www.americanas.com.br/produto/4969689500,https://www.americanas.com.br/produto/3206801743
205,Fogão De Mesa Vidro 5 Bocas Timer Itatiaia Inox Bivolt,Fogão Itatiaia Vitrum Timer Digital 5 Bocas,https://www.americanas.com.br/produto/5016276263,https://www.americanas.com.br/produto/5189316518
309,Fogão de Piso Dako 4 Bocas Supreme com Mesa em Inox e Acendimento Automático Branco – Bivolt,Fogão De Piso Supreme A Gás 4 Bocas Com Mesa Inox Dako,https://www.americanas.com.br/produto/2702615675,https://www.americanas.com.br/produto/3161397993
230,Fogão Itatiaia Itaglass 4 Bocas Preto Bivolt Acendimento Automático,Fogão a Gás de Piso Itaglass 4 Bocas Preto 4Q - Bivolt,https://www.americanas.com.br/produto/4931721236,https://www.americanas.com.br/produto/4233032257
855,Fogão 5 Bocas Piso Mueller Piacere Vetro G6 Automático Bivolt Branco,Fogão 5 Bocas à Gás Mueller Piacere Vetro Tripla Chama Branco Bivolt,https://www.americanas.com.br/produto/1564875443,https://www.americanas.com.br/produto/3644878628
549,Fogão De Piso Clarice Veritá A Gás 5 Bocas Automático Preto Bivolt,Fogão de Piso Clarice Veritá Piso 5 Bocas Preto Bivolt,https://www.americanas.com.br/produto/1456416813,https://www.americanas.com.br/produto/3152957477
574,Fogão Braslar Top Glass 5 Bocas Black Plus,Fogão de Piso 5 Bocas Braslar New Top Glass Plus com Acendedor,https://www.americanas.com.br/produto/3161333498,https://www.americanas.com.br/produto/2202708664
730,Fogao 5B Mueller Fratello Vetro Mesa Vidro - 601230010,Fogao Mueller Fratello Vetro 5bcs 601230012,https://www.americanas.com.br/produto/5131875966,https://www.americanas.com.br/produto/3943213642
389,Fogão Atlas 5 Bocas Mônaco Top Glass Com Acendimento Automático,Fogão 5 Bocas Atlas Mônaco Mesa Vidro 300000710 - Branco,https://www.americanas.com.br/produto/5077435176,https://www.americanas.com.br/produto/4322016507
368,Fogão Mônaco Top Glass 4 bocas Acendimento Automático Atlas,Fogão de Piso Atlas Mônaco Top Glass 4 Bocas Acendimento Automático Branco,https://www.americanas.com.br/produto/5154898415,https://www.americanas.com.br/produto/4866156891
265,Fogão 1 Boca Guindani Com Queimador Duplo Inox 304 36Cm,Fogão 1 Boca Guindani com Queimador Duplo Inox 304 36cm,https://www.americanas.com.br/produto/4986779304,https://www.americanas.com.br/produto/5050019738
569,Fogão Braslar Plus 4 Bocas Total Branco Bivolt,Fogão Braslar Sirius plus 4 Bocas Acendimento Automático Total,https://www.americanas.com.br/produto/4918757761,https://www.americanas.com.br/produto/4075500923
356,Fogão De Piso Atlas 4 Bocas Top Glass Branco Bivolt,Fogão de Piso Atlas Mônaco Top Glass 4 Bocas Acendimento Automático Branco,https://www.americanas.com.br/produto/4898201166,https://www.americanas.com.br/produto/4866156891
750,Fogão 4 Bocas Fratello Vetro Mueller Grafite,Fogão 4 bocas Fratello Vetro Grafite com mesa de vidro - Mueller Bivolt,https://www.americanas.com.br/produto/80925848,https://www.amazon.com.br/Fog%C3%A3o-bocas-Fratello-Vetro-Grafite/dp/B07T85PWNM
467,Fogão De Piso Atlas 5 Bocas Agile Up Glass Preto Bvolt,Fogão a Gás Atlas Agile Up Glass Piso 5 Bocas Preto Bivolt 300000885,https://www.americanas.com.br/produto/4880050970,https://www.americanas.com.br/produto/4812467010
830,Fogão de Piso 4 Bocas Mueller Piacere Vetro Mesa de Vidro,Fogão 4 bocas Mueller Piacere Vetro Inox com Mesa de Vidro Bivolt,https://www.americanas.com.br/produto/1845688548,https://www.americanas.com.br/produto/4606560379
809,Fogão Mueller Fratello Vetro 4 Bocas Stile,Fogão 4 bocas Mueller Fratello Grafite acendimento automático Bivolt,https://www.americanas.com.br/produto/4515785249,https://www.americanas.com.br/produto/4606558033
54,Fogão Dream 5 Bocas Acendimento Automático 3700000004 Itatiaia,Fogão Dream 5 Bocas Acendimento Automático Itatiaia Bivolt,https://www.americanas.com.br/produto/119725893,https://www.americanas.com.br/produto/4292164735
146,Fogão 4 Bocas Itatiaia Vitrum Digital Automático Mesa Vidro Preto Bivolt,Fogão de Piso Itatiaia Vitrum 4 Bocas Mesa de Vidro com Timer Digital,https://www.americanas.com.br/produto/4942244439,https://www.americanas.com.br/produto/3581514244
623,"Fogão Agata 5 Bocas, Acendimento Automático Total, Forno Limpa Fácil, Mesa Inox Brilhante - Esmaltec",Fogão Esmaltec Agata 5 Bocas Branco - Bivolt,https://www.americanas.com.br/produto/22475926,https://www.americanas.com.br/produto/4901475265
119,Fogão 5 Bocas Automático Tripla Chama Vitrum Bivolt Itatiaia Branco,Fogão de Piso Itatiaia Vitrum 5 Bocas com Acendimento Automático,https://www.americanas.com.br/produto/4913117051,https://www.americanas.com.br/produto/76289481
116,Fogão 5 Bocas Automático Tripla Chama Vitrum Bivolt Itatiaia Branco,Fogão 5 Bocas a Gás Itatiaia Vitrum com Timer Digital Branco Bivolt,https://www.americanas.com.br/produto/4913117051,https://www.americanas.com.br/produto/79918769
331,Fogão 5B Dako Supreme Branco,Fogão De Piso A Gás Dako Supreme 5 Bocas Automático Mesa Inox Bivolt,https://www.americanas.com.br/produto/2891317625,https://www.americanas.com.br/produto/1540781750
405,Fogão De Piso 5 Bocas Dako Supreme Timer Glass Titanium Bivolt,Fogão de Piso 5 Bocas Dako Supreme Timer Glass,https://www.americanas.com.br/produto/4898681497,https://www.americanas.com.br/produto/2932790760
473,Fogão Atlas 5 Bocas Agile Up Glass Bivolt com Trempes Aneladas? Preto,Fogão De Piso Atlas 5 Bocas Agile Up Glass Preto Bivolt,https://www.americanas.com.br/produto/4973228714,https://www.americanas.com.br/produto/4898908284
76,Fogão Dream 5 Bocas Luz de Forno Itatiaia,Fogão Itatiaia Dream 5 Bocas Preto Tripla Chama Bivolt,https://www.americanas.com.br/produto/4707705936,https://www.americanas.com.br/produto/4820514306
278,Fogão de Piso Fischer 5 Bocas tc Gran Chef com Grill Preto e Inox - 127 Volts,Fogão de piso fischer 5Q grand cheff gás inox C grill,https://www.americanas.com.br/produto/3927081467,https://www.americanas.com.br/produto/4775591635
832,"Fogão 5 Bocas Mueller Piacere Vetro G6, Preto Fosco, Acendimento Automático",Fogão Piacere 5 Bocas Vetro com tampo de Vidro Cor Preto Mueller,https://www.americanas.com.br/produto/3058508579,https://www.americanas.com.br/produto/4679203241
594,Fogao A Gas Gemini 2 Q Vetro Amarelo Gás Glp,Fogão Gemini 2 Bocas Amarelo,https://www.americanas.com.br/produto/3193707626,https://www.amazon.com.br/Fog%C3%A3o-Gemini-2-Bocas-Amarelo/dp/B077BWFHF6
577,Fogão 4 Bocas Com Mesa de Vidro Acendimento Automático Luz no Forno New Top Glass Braslar,Fogão 4 Bocas Mesa de Vidro Acendimento Automático Bivolt,https://www.americanas.com.br/produto/1827230031,https://www.americanas.com.br/produto/4409710260
319,Fogão 5 bocas com Acendimento Automático Dako Supreme 5b,Fogão Dako Supreme 5 bocas Branco,https://www.americanas.com.br/produto/3161411353,https://www.americanas.com.br/produto/4592637653
120,Fogão 5 Bocas Automático Tripla Chama Vitrum Bivolt Itatiaia Branco,Fogão de Piso Itatiaia 5 Bocas Acendimento Automático Bivolt,https://www.americanas.com.br/produto/4913117051,https://www.americanas.com.br/produto/4292168779
535,COOKTOP 5 BOCAS ULTRA Chamalux 88 BRANCO,Fogão Cook Top ultra chama 5 bocas - Chamalux,https://www.amazon.com.br/Fog%C3%A3o-Cooktop-Bocas-Branco-Chamalux/dp/B07B2Z1VJG,https://www.americanas.com.br/produto/4409456767
669,Fogão Portátil Gemini Vetro 2 Bocas Venax - s/ Tampa - Branco - Gás,Fogão a Gás Venax Gemini 2 Queimadores Vetro Branco glp 7508,https://www.americanas.com.br/produto/2605679431,https://www.americanas.com.br/produto/115150877
660,Fogão 4 Bocas a Gás Esmaltec Esmeralda Glass 4087 Acendimento Automático Preto Bivolt,Fogão Esmaltec Esmeralda Glass 4 Bocas Preto com Forno Autolimpante e Acendimento Automático,https://www.americanas.com.br/produto/2061649823,https://www.americanas.com.br/produto/4672728580
904,Fogão de Piso Electrolux 76DXV à Gás 5 Queimadores 2 Fornos Prata 110V 33052VBA188,Fogão Electrolux à Gás 5 Queimadores 2 Fornos Prata 110v,https://www.americanas.com.br/produto/2221616941,https://www.americanas.com.br/produto/2448720524
676,Fogao A Gas Da Vinci Vitreo 4 Q Branco Gas Glp,Fogão A Gás glp Venax Da Vinci Vítreo 4 Bocas Branco,https://www.americanas.com.br/produto/3193715896,https://www.americanas.com.br/produto/104205094
157,Fogao itatiaia vitrum digital 5B,Fogão de Mesa Vidro 5 Bocas com Timer Digital Vitrum Itatiaia,https://www.americanas.com.br/produto/5163749770,https://www.americanas.com.br/produto/4976278080
766,Fogão 5 Bocas Fratello Vetro Mueller Branco,Fogao 5B Mueller Fratello Vetro Mesa Vidro - 601230014,https://www.americanas.com.br/produto/80925862,https://www.americanas.com.br/produto/5132102957
508,Fogão 4 Bocas Dako Diplomata Mesa de Vidro,"Fogão 4 Bocas Dako Diplomata, Acendimento Automático, Preto",https://www.americanas.com.br/produto/5131030955,https://www.americanas.com.br/produto/5163669041
751,Fogao 5B mueller fratello vetro mesa vidro - 601230012,Fogão Mueller 5 bocas Fratello Vetro Grafite com mesa de vidro,https://www.americanas.com.br/produto/4409281469,https://www.americanas.com.br/produto/2810560755
773,Fogão Mueller 5 Bocas Fratello Vetro Branco Bivolt,Fogão de Piso 5 Bocas Fratello Vetro Mueller,https://www.amazon.com.br/Fog%C3%A3o-Mueller-Fratello-Branco-Bivolt/dp/B07Y5WQLDT,https://www.americanas.com.br/produto/5019708210
197,Fogão Itatiaia 5 Bocas Vitrum com Timer Digital Inox Bivolt,Fogão 5 Bocas Itatiaia Timer Digital Vitrum Inox Bivolt,https://www.americanas.com.br/produto/75576446,https://www.americanas.com.br/produto/4432001891
315,Fogão de Piso 4 Bocas Mesa Inox Vidro Duplo 60L Dako Supreme branco Bivolt,Fogão 4 Bocas Dako Branco Acendimento Automático - Supreme,https://www.americanas.com.br/produto/4678448941,https://www.americanas.com.br/produto/76810456
