,titulo_1,titulo_2,url_1,url_2
20,Fast Smart Tv Philco 50'' Ultra Hd Roku 4k Preto Bivolt,"Smart TV LED 50 Philco PTV50RCG70BL Roku 4K Ultra HD com Wi-Fi, 2 usb, 3 hdmi, Mídia Cast, Sleep Timer, 60Hz",https://www.americanas.com.br/produto/4903299162,https://www.americanas.com.br/produto/5141191146
258,"Smart TV Semp 32"" Roku LED HD R5500 Wi-Fi Dual Band 3 HDMI 1 USB com Controle por Aplicativo",Smart TV 32 HD LED Semp Roku 32R5500 3 hdmi 1 USB Wi-Fi,https://www.americanas.com.br/produto/3913051081,https://www.americanas.com.br/produto/4410017673
145,"Smart TV LED 55"" 4K UHD LG 55UN731C, 3 HDMI, 2 USB, Wi-Fi, Assistente Virtual e Bluetooth","Smart TV 55"" LG 55UN731C 4K UHD 3 HDMI 2 USB Wi-Fi Assitente Virtual Bluetooth",https://www.amazon.com.br/LG-55UN731C-Assistente-Virtual-Bluetooth/dp/B08FJC83S4,https://www.americanas.com.br/produto/1902702378
295,"Tela Multilaser 24"" HD com Conversor Digital - TL037",Tela 24 Polegadas HD Multilaser - TL037,https://www.amazon.com.br/Tela-Multilaser-com-Conversor-Digital/dp/B0985ZV3JF,https://www.americanas.com.br/produto/4100399135
261,Smart TV Android LED 43 Full HD tcl 43S615 2 hdmi 1 USB Wi-Fi Bluetooth hdr,"Android TV 43"" TCL S615 FULL HD HDR",https://www.americanas.com.br/produto/4410017788,https://www.amazon.com.br/Android-TCL-S615-FULL-HDR/dp/B09MJQ6JF3
95,"Smart TV Samsung QLED 4K 55Q80A Modo Game Processador IA Som em Movimento Visual Livre de Cabos 55"" 55""",Smart tv 55 qled 4k samsung qn55q80aagxzd dark titan,https://www.amazon.com.br/Samsung-55Q80A-Processador-Movimento-Visual/dp/B09QW6TFF9,https://www.americanas.com.br/produto/4077090964
101,"Smart TV Samsung Led 55'' uhd, 4K, Alexa Built in, Wi-Fi, usb, hdmi - UN55AU7700GX Smart TV Samsung",SMART TV 55 SAMSUNG UN55AU7700 CRYSTAL UHD 4K 3HDMI 1USB CINZA,https://www.americanas.com.br/produto/4395177723,https://www.amazon.com.br/SMART-SAMSUNG-UN55AU7700-CRYSTAL-3HDMI/dp/B09DTL4BGW
193,"Smart TV LG 50"" 4K UHD 50UP751C",SMART TV LG 4K 50UP751C 50,https://www.americanas.com.br/produto/4350753678,https://www.amazon.com.br/TV-SMART-LG-UHD-50UP751C/dp/B09H3MSLQF
45,"Smart TV LED 32'' Samsung Tizen HD 32T4300 2020 - WIFI, HDR para Brilho e Contraste com Plataforma Tizen 2 HDMI 1 USB - Preta","Smart TV LED 32"" HD Samsung UN32T4300AGXZD, Sistema Operacional Tizen, Wi-Fi, Espelhamento de Tela, Dolby Digital Plus, 2 HDMI e 1 USB",https://www.americanas.com.br/produto/1618074503,https://www.amazon.com.br/Samsung-UN32T4300AGXZD-Sistema-Operacional-Espelhamento/dp/B08B14TSHS
176,"2021 Smart TV LG 65"" 4K OLED65C1 120Hz G-Sync FreeSync 4x HDMI 2.1 Inteligência Artificial ThinQAI Google Alexa","Smart TV LG OLED 65"" 4K OLED65C1 120hz G-Sync Freesync 4x HDMI 2.1 Inteligência Artificial Thinq Google Alexa",https://www.amazon.com.br/LG-OLED65C1-FreeSync-Intelig%C3%AAncia-Artificial/dp/B095PVR8X6,https://www.americanas.com.br/produto/3280462701
108,"Smart TV 70"" UHD Samsung 4k 70AU7700 Processador Crystal 4k Tela Sem Limites Visual Livre de Cabos Alexa Built In","SAMSUNG, Smart TV 70"" UHD 4K Samsung 70AU7700, Processador Crystal 4K, Tela sem limites, Visual Livre de Cabos, Alexa built in, Controle Único",https://www.americanas.com.br/produto/3069544698,https://www.amazon.com.br/SAMSUNG-Samsung-70AU7700-Processador-Controle/dp/B09DTKRCCF
72,"Smart TV 50"" Crystal UHD Samsung 4k 50AU8000 Painel Dynamic Crystal Color Design Slim Tela Sem Limites",SAMSUNG UN50AU8000GXZD TV CRYSTAL UHD 4K 50,https://www.americanas.com.br/produto/3068486001,https://www.amazon.com.br/UN50AU8000GXZD-SAMGUNG-TV-CRYSTAL-UHD/dp/B095CRM4S3
315,Tela Toshiba 43 Pol. 43v35kb Dled Fhd Smart Vidaa – TB008,Smart TV Toshiba 43'' 43V35KB dled HD Smart TB008 vidaa Bivolt,https://www.amazon.com.br/TOSHIBA-Tela-43V35KB-Smart-Vidaa/dp/B09HSKPMC3,https://www.americanas.com.br/produto/4371426553
234,Monitor Tv 32 Polegadas HD Com Função Smart E Wi-Fi Integrado Multilaser - TL020,Tela 32 polegadas HD com FUNçãO smart E wi-fi integrado multilaser - TL020,https://www.amazon.com.br/Polegadas-Fun%C3%A7%C3%A3o-Smart-Integrado-Multilaser/dp/B08N2WM2N5,https://www.americanas.com.br/produto/5069117101
243,"Smart TV Android LED 32"" Semp 32S5300 Bluetooth 2 HDMI 1 USB Controle Remoto com Comando de Voz e Google Assistant",Smart Tv LED 32 Hdmi Wi-fi Usb - Semp,https://www.americanas.com.br/produto/134511851,https://www.americanas.com.br/produto/4251300753
285,Tela 43 Polegadas Full Hd + Conversor Tv Digital Externo Multilaser,Tela 43 Polegadas Full Hd + Conversor Tv Digital Externo Multilaser - TL029,https://www.americanas.com.br/produto/4974273576,https://www.americanas.com.br/produto/4370797070
89,"Smart TV Samsung QLED 4K 65Q70A Design Slim Modo Game Som em Movimento Virtual Tela Sem Limites 65"" 65""","Smart TV 4K Samsung qled 65 com Design Slim, Alexa built in e Wi-Fi - QN65Q70AAGXZD",https://www.amazon.com.br/Samsung-65Q70A-Movimento-Virtual-Limites/dp/B09QW3PKGC,https://www.americanas.com.br/produto/3439073089
60,Smart TV Neo qled 55 Samsung Mini LED Quantum uhd 4K ia HDR10 + 4HDMI,"Smart TV Neo QLED 55"" 4K Samsung 55QN85A, Mini Led, Painel 120hz, Processador IA, Som em Movimento, Tela sem limites, Design slim, Alexa built in",https://www.americanas.com.br/produto/5024316974,https://www.amazon.com.br/Samsung-55QN85A-Processador-Movimento-limites/dp/B09TZP7XN8
110,"SAMSUNG, Smart TV 70"" UHD 4K Samsung 70AU7700, Processador Crystal 4K, Tela sem limites, Visual Livre de Cabos, Alexa built in, Controle Único",Smart TV LED 70 Samsung Tizen Crystal uhd 4K HDR10 + 3 hdmi 1USB Wi-Fi,https://www.amazon.com.br/SAMSUNG-Samsung-70AU7700-Processador-Controle/dp/B09DTKRCCF,https://www.americanas.com.br/produto/5023510791
77,"Samsung Smart Tv 75"" Crystal Uhd 4k 75au8000, Painel Dynamic Crystal Color, Design Slim, Tela Sem Limites.","Smart TV Samsung Crystal UHD 4K 75AU8000 Design Slim Som em Movimento Virtual Visual Sem Cabos 75"" 75""",https://www.americanas.com.br/produto/3069509497,https://www.amazon.com.br/Samsung-Crystal-75AU8000-Movimento-Virtual/dp/B09QWB9WVC
317,Tela Smart Toshiba 43 dled Full HD hdmi USB Bluetooth Wi-fi Bivolt,Smart TV Toshiba 43'' 43V35KB dled HD Smart TB008 vidaa Bivolt,https://www.americanas.com.br/produto/4796777615,https://www.americanas.com.br/produto/4371426553
242,"Smart TV Android LED 32"" Semp 32S5300 Bluetooth 2 HDMI 1 USB Controle Remoto com Comando de Voz e Google Assistant",Tv Semp Smart Led 32 Polegadas Wifi Com Comando De Voz Dolby Digital Plus,https://www.americanas.com.br/produto/134511851,https://www.americanas.com.br/produto/4501442376
201,Smart TV LED HD 32” Panasonic Media Player 2 HDMI 2 USB TC-32FS500B,Tv 32 Polegadas Led Hd Smart Panasonic,https://www.amazon.com.br/Smart-Panasonic-Media-Player-TC-32FS500B/dp/B07WCQLNBW,https://www.americanas.com.br/produto/3943213976
67,"Samsung Smart TV 65"" Crystal UHD 4K 65AU8000, Painel Dynamic Crystal Color, Design slim, Tela sem limites, Visual Livre de Cabos, Alexa built in, Controle Único","Smart TV 65"" Crystal UHD Samsung 4k 65AU8000 Painel Dynamic Crystal Color Design Slim Tela Sem Limites",https://www.amazon.com.br/Samsung-Crystal-65AU8000-Dynamic-Controle/dp/B095DWMZ73,https://www.americanas.com.br/produto/3069509593
276,Tela 39“ com conversor digital - TL028,"TV Multilaser 39 hd, hdmi/usb, Função dnr, Bivolt - TL028",https://www.amazon.com.br/Tela-39-com-conversor-digital/dp/B08X226LVC,https://www.americanas.com.br/produto/4537201232
84,"Smart TV Samsung qled 4K 55, Slim Frame, Modo Arte, Molduras Costumizáveis e Conexão Única - 55LS03AA",Smart TV 55 Polegadas qled 4K The Frame 2021 55LS03A Design Slim Samsung,https://www.americanas.com.br/produto/3439069961,https://www.americanas.com.br/produto/3637263182
53,"Smart TV Samsung 50"" Crystal LH50BETHVGGXZD 4K HDR 2 HDMI 1 USB","Smart TV LED 50"" 4K Samsung LH50BETHVGGXZD, 2 HDMI, 1 USB, Wi-Fi, Tyzen",https://www.americanas.com.br/produto/1882044354,https://www.amazon.com.br/Smart-Samsung-LH50BETHVGGXZD-Wi-Fi-Tyzen/dp/B0899LVYRK
284,TV 39 Polegadas HD TL028 Multilaser,Tela TL028 39P HD LED Com Conversor Digital Multilaser,https://www.americanas.com.br/produto/4837838420,https://www.americanas.com.br/produto/4946537731
4,Smart TV Philco PTV32G70SBL LED- HD- WIFI integrado,"Smart Tv Philco 32"" Em Led Hd. Áudio Dolby, Com Netflix, Entre Outros Aplicativos E Processador Quadcore - Ptv32g70sbl",https://www.amazon.com.br/Smart-Philco-PTV32G70SBL-LED-integrado/dp/B089TT653W,https://www.americanas.com.br/produto/1803603420
245,"Smart TV Led 43"" Semp 43s5300 Full HD Android Bluetooth Controle Remoto com Comando de voz Google Assistant","Smart TV LED 43'' Full HD Semp 43S5300, 2 HDMI 1 USB, Wi-Fi, Google Assistant, Controle Remoto Com Comando De Voz, Android",https://www.americanas.com.br/produto/134544943,https://www.amazon.com.br/Semp-43S5300-TV-435300/dp/B07Y8K8PTF
241,Smart TV tcl 40 LED Full HD hdr Android com Comando de Voz,"Smart TV LED 40"" Full HD Android TCL 40S6500, Wi-Fi, HDR, Inteligência Artificial, 2 HDMI, 1 USB",https://www.americanas.com.br/produto/3744917735,https://www.amazon.com.br/Android-TCL-Conversor-Bluetooth-Controle/dp/B07RHQ8QW5
57,Tv Samsung Smart Led Fhd 40 Un40T5300Agxzd,"SAMSUNG Smart TV Tizen FHD 2020 T5300 40"", HDR",https://www.americanas.com.br/produto/5101329673,https://www.amazon.com.br/Samsung-Smart-Tizen-2020-T5300/dp/B0977F51B3
167,LG TV Smart 4K Uhd 70 Up7750Psb,"2021 Smart Tv Lg 70"" 4k Uhd 70up7750 Wifi Bluetooth Hdr Inteligência Artificial Thinq Smart Magic Google Alexa",https://www.amazon.com.br/LG-TV-Smart-Uhd-Up7750Psb/dp/B09C2P5BHJ,https://www.americanas.com.br/produto/3646199899
224,"PHILIPS Android TV 55"" 4K 55PUG7406/78, Google Assistant Built-in, Comando de Voz, Dolby Vision/Atmos, VRR/ALLM, Bluetooth 5.0","Smart TV Philips Android  55"" 4k 55pug7406/78, Google Assistant, Comando De Voz, Dolby Vision/atmos, Vrr/allm, Bluetooth",https://www.amazon.com.br/Philips-55PUG7406-78-Assistant-Bluetooth/dp/B09JR6C5L2,https://www.americanas.com.br/produto/4600479326
35,"Smart TV LED 39 Philco TV39G65N5CH HD com Wi-Fi, 1 usb, 1 hdmi, Mídia Cast, Controle com Botão Netflix, 60Hz","Smart TV PHILCO 39"" TV PTV39G65N5CH LED - NETFLIX- YOUTUBE - MIDIACAST",https://www.americanas.com.br/produto/4880313952,https://www.amazon.com.br/Smart-PHILCO-PTV39G65N5CH-LED-MIDIACAST/dp/B097NJ4K8Z
122,Smart Tv Samsung 65 Led Ultra Hd 4K Beahvggxzd Hdmi Usb,TV Led LH65BEAHV 65 Smart Ultra Hd 4k Crystal 3HDMI 1USB Samsung,https://www.americanas.com.br/produto/5041760081,https://www.americanas.com.br/produto/4955585321
9,Fast Smart TV Philco PTV32RCG70BLH Roku Tv Led HD 32,"Smart Roku Tv Philco 32"" Led Com Resolução Hd. Áudio Dolby - Ptv32rcg70blh",https://www.americanas.com.br/produto/3202310226,https://www.americanas.com.br/produto/2701130300
118,Smart TV LED 55 Samsung Ultra HD 4K hdr c/conv.tv Digital 3 hdmi 1USB,SAMSUNG TV Smart 55 BEAHVGGXZD,https://www.americanas.com.br/produto/4284341949,https://www.amazon.com.br/Smart-Samsung-Crystal-processor-Bluetooth/dp/B094DN2HC5
214,Monitor Tv Led 24 Brazil Pc H240-T Hoe Preto,MONITOR TV LED 24 BRAZIL PC H240-T HOE PRETO,https://www.americanas.com.br/produto/4956368491,https://www.amazon.com.br/MONITOR-BRAZIL-PC-H240-T-PRETO/dp/B09C13Y118
62,"Smart TV Neo QLED 55"" 4K Samsung 55QN85A, Mini Led, Painel 120hz, Processador IA, Som em Movimento, Tela sem limites, Design slim, Alexa built in","Smart Tv 55"" Samsung Neo Qled 4k 55QN85A Mini Led Painel 120hz Processador Ia Som Em Movimento Tela Sem Limites",https://www.amazon.com.br/Samsung-55QN85A-Processador-Movimento-limites/dp/B09TZP7XN8,https://www.americanas.com.br/produto/3060874421
196,"Smart TV LED 32"" Panasonic TC-32FS500B","Smart Tv Led 32'' Panasonic Hd, Wi-fi, Usb, Hdmi, 60hz",https://www.americanas.com.br/produto/1903221517,https://www.americanas.com.br/produto/3855539175
303,Smart Tela Toshiba Qled Display 55 Pol. 55m550kb Quantum Dot 4k Vidaa Hdr - TB001,Smart Tv Uhd 4k 55 Wifi Preto Bivolt,https://www.americanas.com.br/produto/4573655961,https://www.americanas.com.br/produto/4375961342
44,Smart TV 4K LED 65 Samsung LH65BENELGA Ultra HD Wi-Fi Conversor Digital 3 hdmi 2 USB,"Smart TV Samsung 65"" LED, LH65BENELGA/Z",https://www.americanas.com.br/produto/1424473750,https://www.amazon.com.br/Smart-TV-Samsung-LH65BENELGA-ZD/dp/B07NVV84QJ
161,Smart TV LED 55” LG 55NANO80 4K NanoCell 4x Hdmi 2.0 Inteligência Artificial Thinqai Smart Magic Google Alexa,LG TV Nanocell 4k 55 Smart uhd 55NANO80SPA,https://www.americanas.com.br/produto/3280459712,https://www.americanas.com.br/produto/4651284027
38,TV PTV40G70N5CBLF LED,Smart TV LED 40'' Full HD Philco PTV40G70N 3 HDMI 2 USB Wi-Fi,https://www.amazon.com.br/PHILCO-99403034-TV-PTV40G70N5CBLF-LED/dp/B097NHJPWY,https://www.americanas.com.br/produto/4063730713
90,"Smart TV Tela Qled 65"" Samsung 65Q70A 4k Conversor Digital Wi-Fi integrado 2 USB 4 HDMI Modo Game Som Em Movimento Virtual Tela Sem Limites","Smart TV 4K Samsung qled 65 com Design Slim, Alexa built in e Wi-Fi - QN65Q70AAGXZD",https://www.americanas.com.br/produto/3060874501,https://www.americanas.com.br/produto/3439073089
283,"TV Multilaser 39 hd, hdmi/usb, Função dnr, Bivolt - TL028",Tela TL028 39P HD LED Com Conversor Digital Multilaser,https://www.americanas.com.br/produto/4537201232,https://www.americanas.com.br/produto/4946537731
97,UN43AU7700GXZD SAMGUNG TV CRYSTAL UHD 4K 43,"Smart Tv 43"" UHD Samsung 4k 43AU7700 Processador Crystal 4k Tela Sem Limites Alexa Built In Controle Único",https://www.amazon.com.br/UN43AU7700GXZD-SAMGUNG-TV-CRYSTAL-UHD/dp/B09QV7PZM6,https://www.americanas.com.br/produto/3068549702
202,"Smart Tv Led 32'' Panasonic Hd, Wi-fi, Usb, Hdmi, 60hz",Smart TV LED 32 Panasonic TC-32FS500B HD,https://www.americanas.com.br/produto/3855539175,https://www.americanas.com.br/produto/4267474707
96,"Smart TV Tela QLED 55"" Samsung 55Q80A 4K Wi-Fi Integrado com Processador IA 2 USB 4 HDMI",Smart tv 55 qled 4k samsung qn55q80aagxzd dark titan,https://www.americanas.com.br/produto/3060873217,https://www.americanas.com.br/produto/4077090964
2,TV LED 39'' Philco PTV39G50D Resolução HD e Recepção Digital - Preto,Tv Philco 39 PTV39G50D Led Digital Bivolt,https://www.americanas.com.br/produto/1695817631,https://www.americanas.com.br/produto/3361353135
43,Smarttv Led Hd 32 Britânia Smart Com Netflix - Bivolt,Smart TV Britânia 32 BTV32D10N5SKH HD Dolby Audio Led,https://www.americanas.com.br/produto/5120765235,https://www.americanas.com.br/produto/4936019500
46,"Smart TV LED 32'' Samsung Tizen HD 32T4300 2020 - WIFI, HDR para Brilho e Contraste com Plataforma Tizen 2 HDMI 1 USB - Preta","Samsung Smart TV 75 uhd 4K, Processador Crystal 4K, Tela sem limites, Visual Livre de Cabos, Alexa built in, Controle, Bivolt Cinza Titanium",https://www.americanas.com.br/produto/1618074503,https://www.americanas.com.br/produto/4575613756
192,LG Smart Tv 65” 4k UHD Wi-Fi Bluetooth Inteligência Artificial Thinq Controle Smart Magic 65UP751C,Smart TV LED 65 LG uhd 4K ThinQ ai TV HDR10 webOS 6.0 2HDMI 1USB Wi-Fi,https://www.amazon.com.br/Bluetooth-Intelig%C3%AAncia-Artificial-Controle-65UP751C/dp/B09DMPMM37,https://www.americanas.com.br/produto/5081846277
275,Tela 39“ com conversor digital - TL028,Tela 39 polegadas HD Multilaser - TL028,https://www.amazon.com.br/Tela-39-com-conversor-digital/dp/B08X226LVC,https://www.americanas.com.br/produto/4522563089
288,Tela 43 Polegadas Full Hd + Conversor Tv Digital Externo Multilaser - TL029,"Tela 43"" Full HD Multilaser - TL029",https://www.americanas.com.br/produto/4370797070,https://www.amazon.com.br/Tela-43-Full-HD-Multilaser/dp/B08X1VRF4L
213,"Tela 43"" FHD com Função Smart e Wi-Fi Integrado - Multilaser, TL027",Smart TV Multilaser 43 LED Full HD hdmi USB Wi-Fi TL027,https://www.amazon.com.br/Tela-Fun%C3%A7%C3%A3o-Smart-Wi-Fi-Integrado/dp/B08TT18KTW,https://www.americanas.com.br/produto/3033078218
18,Fast Smart Tv Philco 50'' Ultra Hd Roku 4k Preto Bivolt,"Smart TV Philco PTV50RCG70BL Roku 50 Polegadas, 4K UltraHD D-Led, Borda Infinita, Quad Core, Preta",https://www.americanas.com.br/produto/4903299162,https://www.amazon.com.br/TV-PTV50RCG70BL-LED-PHILCO-Grande/dp/B08PPLNTSV
198,"Smart TV LED 32"" Panasonic TC-32FS500B",Tv 32 Polegadas Led Hd Smart Panasonic,https://www.americanas.com.br/produto/1903221517,https://www.americanas.com.br/produto/3943213976
188,Smart TV LG 4K 43UP751C0SF 43 Wi-Fi Bluetooth - Preta,LG 4K UHD SMART TV,https://www.americanas.com.br/produto/4898448126,https://www.amazon.com.br/LG-4K-UHD-SMART-TV/dp/B09RGG27M9
73,"Smart TV 55"" Crystal UHD Samsung 4k 55AU8000 Painel Dynamic Crystal Color Design Slim Tela Sem Limites",Smart Tv 55 Polegadas Crystal hdr 4K 55AU8000 com Bluetooth Wi Fi Samsung,https://www.americanas.com.br/produto/3069509745,https://www.americanas.com.br/produto/3892461493
312,Tela Toshiba 32 Pol. 32v35kb Dled Hd Smart Vidaa - TB007,Smart Tv HD 32 TB007 - Toshiba,https://www.americanas.com.br/produto/4515038956,https://www.americanas.com.br/produto/4754304879
253,Android TV LED 32” TCL S615 HD HDR,Smart Tv 32 Polegadas LED Android WiFi com Inteligência Artificial 32S615 tcl,https://www.amazon.com.br/Android-LED-TCL-S615-HDR/dp/B097Q5MNFV,https://www.americanas.com.br/produto/4088466701
190,Smart TV LG 55 LED 4K Wi-Fi Bluetooth hdr Thinq ai Google Assis. Alexa - 55UP751C0SF. BWZ,SMART TV LG 4K 55UP751C 55,https://www.americanas.com.br/produto/4777755496,https://www.amazon.com.br/TV-SMART-LG-UHD-55UP751C/dp/B09H3N2LD1
195,"Smart TV LED 32"" Panasonic TC-32FS500B",Smart TV LED HD 32” Panasonic Media Player 2 HDMI 2 USB TC-32FS500B,https://www.americanas.com.br/produto/1903221517,https://www.amazon.com.br/Smart-Panasonic-Media-Player-TC-32FS500B/dp/B07WCQLNBW
208,"32"" Smart TV Panasonic LED JS500",Smart TV 32'' Panasonic TC-32JS500B HD com Conversor Digital 2 HDMI 2 USB Preta,https://www.amazon.com.br/32-Smart-Panasonic-LED-JS500/dp/B09JKTH8H4,https://www.americanas.com.br/produto/3856274973
217,"Smart TV LED 43"" Full HD AOC ROKU TV FHD 43S5195/78G, Wi-Fi, 3 HDMI, 1 USB, Wifi, Conversor Digital","Smart TV AOC Roku LED 43'' 43S5195/78 com Wi-Fi Full HD 3 HDMI 1 USB com Controle Remoto com atalhos Roku Mobile Miracast,",https://www.amazon.com.br/SMART-AOC-ROKU-43S5195-78G/dp/B08487HB7G,https://www.americanas.com.br/produto/1515649301
155,Smart TV LG LED 75 Polegadas 4K uhd hdr Wi-Fi WebOS 6.0 Comando de Voz 75UP8050PSB,"Smart TV 4K LG LED UHD 75” Bluetooth, Inteligência Artificial ThinQAI Smart Magic Google Alexa e WiFi - 75UP8050",https://www.americanas.com.br/produto/4319097385,https://www.amazon.com.br/LG-Bluetooth-Intelig%C3%AAncia-Artificial-ThinQAI/dp/B09BK4PCD8
61,Smart TV Neo qled 55 Samsung Mini LED Quantum uhd 4K ia HDR10 + 4HDMI,"Smart Tv 55"" Samsung Neo Qled 4k 55QN85A Mini Led Painel 120hz Processador Ia Som Em Movimento Tela Sem Limites",https://www.americanas.com.br/produto/5024316974,https://www.americanas.com.br/produto/3060874421
157,"2021 Smart TV LG 55"" 4K NanoCell 55NANO80 4x HDMI 2.0 Inteligência Artificial ThinQAI Smart Magic Google Alexa",Smart TV LED 55” LG 55NANO80 4K NanoCell 4x Hdmi 2.0 Inteligência Artificial Thinqai Smart Magic Google Alexa,https://www.amazon.com.br/LG-NanoCell-55NANO80-Intelig%C3%AAncia-Artificial/dp/B095PYFRJ2,https://www.americanas.com.br/produto/3280459712
314,Tela Toshiba 43 Pol. 43v35kb Dled Fhd Smart Vidaa – TB008,Tela Smart Toshiba 43 dled Full HD hdmi USB Bluetooth Wi-fi Bivolt,https://www.amazon.com.br/TOSHIBA-Tela-43V35KB-Smart-Vidaa/dp/B09HSKPMC3,https://www.americanas.com.br/produto/4796777615
146,Smart TV LED 65” LG 65NANO85 4K NanoCell 120hz Freesync 2 Hdmi 2.1 Inteligência Artificial ThinQ Google Alexa,"2021 Smart TV LG 65"" 4K NanoCell 65NANO85 120Hz FreeSync 2 HDMI 2.1 Inteligência Artificial ThinQAI Google Alexa",https://www.americanas.com.br/produto/3280457098,https://www.amazon.com.br/LG-NanoCell-65NANO85-Intelig%C3%AAncia-Artificial/dp/B095PXQMB4
269,Televisao 39 Polegadas Hd Tl028,Tela TL028 39P HD LED Com Conversor Digital Multilaser,https://www.americanas.com.br/produto/4800383732,https://www.americanas.com.br/produto/4946537731
289,Tela 43 Polegadas Full Hd + Conversor Tv Digital Externo Multilaser - TL029,TV 43 Full Hd Multilaser Conversor Tv Digital Externo - TL029,https://www.americanas.com.br/produto/4370797070,https://www.americanas.com.br/produto/4573642836
23,Fast Smart TV Philco 50 Polegadas Ultra HD Roku 4K,"Smart TV Roku 50"" Philco Led UHD 4K PTV50RCG70BL Wi-Fi 4 HDMI 2 USB e Midiacast",https://www.americanas.com.br/produto/4773038473,https://www.americanas.com.br/produto/2638610377
130,"Smart TV Samsung 50 qled 4K Q65B 2022 Design Air Slim, Processador Quantum Lite, Multitela","Smart TV Samsung 50"" QLED 4K Q65B 2022 Design Air Slim, Processador Quantum Lite, Multitela 50""",https://www.americanas.com.br/produto/5140127644,https://www.amazon.com.br/Samsung-Design-Processador-Quantum-Multitela/dp/B0B1VVTQGQ
